id,name,assoc_names,original_langauge,authors,genres,tags,start_year,licensed,original_publisher,english_publisher,complete_original,chapters_original_current,complete_translated,chapter_latest_translated,release_freq,activity_week_rank,activity_month_rank,activity_all_time_rank,on_reading_lists,reading_list_month_rank,reading_list_all_time_rank,rating,rating_votes,related_series_ids,recommended_series_ids,recommendation_list_ids
16788,Never Marry a Man With Two Tintins,['绝不嫁有两个丁丁的男人'],chinese,"['sha xiao wan', '杀小丸']","['action', 'comedy', 'drama', 'fantasy', 'harem', 'romance', 'smut', 'xianxia', 'yaoi']","['ancient times', 'childcare', 'cultivation', 'devoted love interests', 'doting love interests', 'handsome male lead', 'hard-working protagonist', 'heartwarming', 'love interest falls in love first', 'love triangles', 'male yandere', 'mpreg', 'possessive characters', 'pregnancy', 'selfless protagonist', 'slow romance', 'strong love interests', 'transmigration', 'transported to another world', 'younger love interests']",,False,jjwxc,,True,131 chapters,False,c51.2,23.8,1648,2114,1000,4038,1069,831,4.4,182,,"['13034', '12209', '13411', '12038', '16925', '8552']","[8727, 8716, 7904, 7815, 7478]"
20626,Raising a Bun with a Daily Life System,['带着生活系统养包子'],chinese,"['long qi', '龙柒']","['comedy', 'sci-fi', 'slice of life', 'yaoi']","['devoted love interests', 'doting love interests', 'futuristic setting', 'handsome male lead', 'hard-working protagonist', 'magical space', 'military', 'mpreg', 'outer space', 'pregnancy', 'skill assimilation', 'special abilities', 'strong love interests', 'wealthy characters']",2013,,jjwxc,,True,158 chapters,False,c16,28.5,1853,1989,2071,2627,1285,1461,4.3,62,,"['21253', '15690', '19498', '14879', '18158', '20791']","[6024, 5827, 5716, 5683, 3678]"
3230,Return of the Former Hero,"['Kaette Kita Motoyuusha', '帰ってきた元勇者']",japanese,['nishi'],"['action', 'adventure', 'comedy', 'ecchi', 'fantasy', 'harem', 'mature', 'romance', 'shounen']","['adapted to manga', 'adventurers', 'aristocracy', 'beastkin', 'demons', 'elves', 'former hero', 'harem-seeking protagonist', 'heroes', 'knights', 'loli', 'male protagonist', 'masochistic characters', 'overpowered protagonist', 'perverted protagonist', 'polygamy', 'protagonist strong from the start', 'returning from another world', 'royalty', 'summoned hero', 'sword and magic', 'transported to another world', 'world travel']",2013,False,pony canyon books,,False,261 chapters,False,c157,17.3,1029,1047,531,8352,812,222,3.6,294,,"['8122', '620', '6063', '2582', '5470', '10061']","[7696, 4742, 4555, 4412, 3349]"
15445,"Seventh Imperial “Brother”, Obediently Lie Down","['Qi Huang “Di”, Guai Guai Shang Ta', '七皇“弟”，乖乖上榻']",chinese,"['ostentatious luxury', '宝马香车']","['comedy', 'gender bender', 'harem', 'historical', 'josei', 'romance']","['assassins', 'beautiful female lead', 'cross-dressing', 'fat protagonist', 'fat to fit', 'female protagonist', 'imperial harem', 'medical knowledge', 'polyandry', 'reverse harem', 'royalty', 'schemes and conspiracies', 'transmigration']",2016,,xxsy,,True,379 chapters,False,c11,76.9,3050,2923,2794,1649,3277,2227,3.9,89,,"['8445', '13422', '15005', '16171', '7041', '16945']","[2018, 1857, 1303, 324]"
28932,Shinpai-sei de Ichizuna Kanojo Ga Boku O Zenzen Akiramenai,['心配性で一途な彼女が僕をぜんぜん諦めない'],japanese,"['marufuka maruka', '丸深まろやか']","['comedy', 'romance', 'school life', 'shoujo']","['academy', 'beautiful female lead', 'doting love interests', 'shy characters']",2020,,syosetu,,False,16 chapters,False,c3,13.0,3164,3708,5561,161,3761,5803,3.3,10,,,
15239,"Shuumatsu Nani Shitemasuka? Mou Ichido Dake, Aemasuka?","['Shuumatsu Nani Shitemasu ka? Mouichido dake, Aemasu ka?', 'Sukamoka', 'What Are You Doing At The End? Just One More Time, Can We Meet Again?', '終末なにしてますか? もう一度だけ、会えますか?']",japanese,"['kareno akira', '枯野瑛']","['drama', 'fantasy', 'sci-fi', 'tragedy']","['post-apocalyptic', 'sword and magic']",2016,False,kadokawa shoten,,False,9 volumes,False,v3 illustrations,28.4,3347,2887,3403,1073,3814,2930,4.1,49,['4606'],['4606'],"[6856, 6750, 3102, 1557, 115]"
24618,Survival Game (Unlimited),['生存游戏[无限]'],chinese,"['cóng líng', '从0']","['adventure', 'fantasy', 'horror', 'mystery', 'supernatural']","['calm protagonist', 'clever protagonist', 'depictions of cruelty', 'female protagonist', 'ghosts', 'gore', 'handsome male lead', 'modern day', 'mystery solving', 'romantic subplot', 'survival', 'survival game', 'world travel']",2018,,jjwxc,,True,171 chapters,False,c4,20.8,2000,3455,5306,247,4586,5249,3.9,20,,"['24278', '11169']","[3558, 3052]"
638,Villainess Brother Reincarnation,['悪役令嬢の兄に転生したので何とかしてみる'],japanese,['azumi seika'],"['comedy', 'fantasy', 'romance', 'school life']","['arranged marriage', 'fat to fit', 'male protagonist', 'manipulative characters', 'otome game', 'r-15', 'reincarnated in a game world']",2015,False,syosetu,,False,36 chapters,False,c29,104.5,1749,1949,1499,3471,1082,1007,4.0,145,,"['8122', '12332', '6287', '6612', '635', '12603']","[8589, 7671, 2412, 1367]"
19981,Xiebing Defies The Heavens,"['XDTH', 'Xie Bing Ao Tian', '邪冰傲天']",chinese,['墨邪尘'],"['action', 'adventure', 'fantasy', 'josei', 'romance', 'xuanhuan']","['age progression', 'beasts', 'calm protagonist', 'clever protagonist', 'cultivation', 'female protagonist', 'magical space', 'polyandry', 'reincarnated in another world', 'reverse harem', 'slow romance', 'spirits', 'strong to stronger', 'time skip']",,,xxsy,,True,290 chapters,False,c15,33.9,3347,4662,4256,650,4007,3762,3.9,38,,"['17397', '6491', '4830', '15005', '7759', '20705']",[67]
1124,Adachi to Shimamura,"['Adachi and Shimamura', '安达与岛村', '安達としまむら']",japanese,"['iruma hitoma', '入間人間']","['school life', 'slice of life', 'yuri']","['adapted to anime', 'adapted to manga', 'friendship']",2013,True,ascii media works,seven seas,False,8 volumes,False,v6c2,13.7,2311,2593,3589,728,4141,3555,4.1,51,,,"[2769, 492]"
2892,Apocalypse Cockroach,"['Doom Cockroach', '末日蟑螂']",chinese,['偉岸蟑螂'],"['action', 'adventure', 'comedy', 'drama', 'ecchi', 'harem', 'horror', 'martial arts', 'mature', 'seinen', 'supernatural', 'tragedy']","['antihero protagonist', 'apocalypse', 'appearance changes', 'army building', 'beautiful female lead', 'betrayal', 'calm protagonist', 'cannibalism', 'cautious protagonist', 'character growth', 'corruption', 'determined protagonist', 'evolution', 'firearms', 'gore', 'leadership', 'male protagonist', 'modern knowledge', 'mutated creatures', 'prostitutes', 'romantic subplot', 'ruthless protagonist', 's*x slaves', 'slaves', 'special abilities', 'strength-based social hierarchy', 'survival', 'weak to strong', 'zombies']",2011,False,zongheng,,True,2404 chapters,False,c263,32.0,4298,3317,980,3039,3961,1226,3.8,222,,"['465', '9692', '165', '4738', '4711', '11367']","[4633, 4545, 3772, 776]"
29166,Doll House,['Doll-House'],chinese,['mamiyasai'],"['adult', 'horror', 'mature', 'smut', 'tragedy', 'yaoi']","['abusive characters', 'bdsm', 'bestiality', 'collection of short stories', 'confinement', 'disabilities', 'futanari', 'gore', 'love interest falls in love first', 'r*pe', 'seme protagonist', 'torture']",2017,False,long ma,,False,5 volumes,False,v3c1,28.0,2311,3326,6136,132,4646,5990,2.7,9,,,"[8782, 1500]"
3985,Feng Yin Tian Xia,"['World of Hidden Phoenixes', '一品废妻', '凤隐天下']",chinese,"['yue chu yun', '月出云']","['action', 'adventure', 'drama', 'gender bender', 'historical', 'martial arts', 'mature', 'romance']","['adapted to manhua', 'ancient china', 'army', 'beautiful female lead', 'betrayal', 'clever protagonist', 'cruel characters', 'determined protagonist', 'enemies become lovers', 'female protagonist', 'handsome male lead', 'misunderstandings', 'politics', 'revenge', 'r*pe', 'strong love interests', 'wars']",2012,,jiangsu literature and art publishing house,,True,196 chapters,False,c153,8.1,2090,1867,871,2929,2618,1287,3.8,173,,"['1409', '382', '6571', '7647', '9010', '17397']","[8861, 7782, 6321, 1901, 1857]"
1367,Feng Yu Jiu Tian,"['Phoenix Heavenly Voyage', 'Phoenix To the Nine Heavens', 'Phượng Vu Cửu Thiên', '凤于九天', '風于九天']",chinese,"['feng nong', '風弄']","['drama', 'historical', 'romance', 'smut', 'yaoi']","['adapted to manhua', 'ancient china', 'aristocracy', 'childish protagonist', 'clever protagonist', 'leadership', 'love interest falls in love first', 'military', 'modern knowledge', 'naive protagonist', 'politics', 'possessive characters', 'reversible couple', 'royalty', 'stockholm syndrome', 'strategic battles', 'sword wielder', 'transmigration', 'transported to another world', 'wars']",2004,False,myrics,,False,29 volumes,False,v16c8 part3,6.6,998,1289,1120,3276,2078,1091,3.8,238,,"['4036', '1299', '12778', '4830', '16361', '15576']","[9288, 8973, 8407, 8160, 8046]"
9364,"Good Morning, Miss Ghost","['Chào Buổi Sáng, U Linh Tiểu Thư', 'We Have Very Few Friends (大家的朋友都很少)', '早安，幽靈小姐', '榛子与贞子 《Zhēnzi (Hazelnut) and Zhēnzi (Chastity)》']",chinese,"['ban li zi', 'chestnut', '板栗子']","['comedy', 'josei', 'romance', 'supernatural']","['acting', 'beautiful female lead', 'celebrities', 'coma', 'cute protagonist', 'cute story', 'devoted love interests', 'female protagonist', 'ghosts', 'handsome male lead', 'love interest falls in love first', 'male protagonist', 'modern day', 'popular love interests', ""seeing things other humans can't"", 'unconditional love']",2014,,jjwxc,,True,72 chapters,False,c75,33.6,2206,1638,1106,3078,1831,1203,4.6,136,"['6857', '6956', '9109', '9493', '9505', '9542', '9604', '9634', '10699', '15122', '17890']","['9109', '6956', '7450', '10889', '9081', '11497']","[9284, 9040, 9033, 8861, 8696]"
28524,I Tamed the Male Lead’s Father,['남주의 아빠를 길들여 버렸다'],korean,['son chyuni'],"['comedy', 'fantasy', 'romance', 'shoujo']","['abandoned children', 'adopted protagonist', 'child protagonist', 'demons', 'female protagonist', 'hiding true identity', 'nobles', 'reincarnation', 'siblings not related by blood', 'villainess noble girls']",,False,kakaopage,,False,,False,c2,25.0,1054,800,3634,1221,1674,2712,4.1,27,,"['26327', '19408', '18882', '28433', '22963']","[9274, 9203, 9132, 9015, 8971]"
17874,I’m Not a Villainess!! Just Because I Can Control Darkness Doesn’t Mean I’m a Bad Person! (LN),"['Watashi wa akuyaku reijō nanka janai ~tsu! ! Yami tsukaidakara tte kanarazushimo akuyakuda to omou na yo', '私は悪役令嬢なんかじゃないっ！！闇使いだからって必ずしも悪役だと思うなよ']",japanese,"['otonashi satsuki', '音無 砂月']","['action', 'adventure', 'drama', 'fantasy', 'romance', 'shoujo']","['absent parents', 'academy', 'adapted to manga', 'appearance changes', 'discrimination', 'engagement', 'female protagonist', 'hated protagonist', 'knights', 'magic', 'multiple reincarnated individuals', 'nobles', 'overpowered protagonist', 'racism', 'reincarnated in another world', 'royalty', 'spirits', 'villainess noble girls', 'wars']",2017,False,alpha polis,,True,16 chapters,False,c12 part2,31.7,406,1176,1016,5934,493,452,4.1,165,['12613'],"['17274', '18891', '19924', '4130', '27959']","[9015, 8926, 8749, 8589, 7719]"
24979,My Rebellious Vicious Concubine,['逆天小毒妃'],chinese,"['xuān cǎo', '萱草']","['gender bender', 'harem', 'romance']","['cold love interests', 'female protagonist', 'poisons', 'weak to strong']",,,yuedu baidu,,True,504 chapters,False,c49,5.9,3050,3233,4196,400,4705,4527,2.9,17,,,[2029]
26979,Sand Sculpture Childhood Friends Are the Most Lethal,['沙雕发小最为致命'],chinese,['宝禾先生'],"['comedy', 'romance', 'slice of life', 'yaoi']","['childhood friends', 'doting love interests', 'handsome male lead', 'love interest falls in love first', 'modern day', 'older love interests', 'seme protagonist', 'unreliable narrator', 'wealthy characters']",2019,,jjwxc,,True,83 chapters,False,c26,7.9,3680,4024,4671,561,4649,4013,4.2,15,,"['20241', '21029']","[9225, 8435, 8084, 251]"
26869,The Great Wish,['위대한 소원'],korean,"['covering the sky', '하늘가리기']","['drama', 'fantasy', 'josei', 'romance', 'smut']","['adapted to manhwa', 'beautiful female lead', 'divination', 'dreams', 'female protagonist', 'handsome male lead', 'love interest falls in love first', 'politics', 'royalty', 'secret identity']",2018,,samyang publisher,,True,,False,v1c4 part8,4.1,905,1212,3186,1294,1522,2627,4.2,47,,"['26440', '26527', '27213', '28162', '28164', '11667']","[8284, 8271, 8010, 7648, 7582]"
23968,The Strongest Prophet Who Had Trained 100 Heroes is Admired By His Apprentices Around The World Even As An Adventurer,"['100-nin no Eiyuu o Sodateta Saikyou Yogensha wa, Boukensha ni Natte mo Sekaijuu no Deshi kara Shitawarete Masu', '１００人の英雄を育てた最強預言者は、冒険者になっても世界中の弟子から慕われてます']",japanese,"['amaui shiroichi', 'あまうい白一']","['action', 'adventure', 'comedy', 'fantasy', 'slice of life']","['adapted to manga', 'adventurers', 'fantasy world', 'heroes', 'magic', 'male protagonist', 'precognition', 'protagonist strong from the start', 'sword wielder', 'teachers']",2018,,gagaga bunko,,False,78 chapters,False,v2c6,9.5,1981,2179,2059,1338,1448,2583,3.5,36,,"['1136', '4603', '9072', '7141']",[1350]
19601,The Ugly Empress,"['Chǒu Niáng Niáng [Chóngshēng]', 'Sửu Nương Nương', '丑娘娘 [重生]']",chinese,"['yun guo shi fei', '云过是非']","['gender bender', 'historical', 'martial arts', 'romance', 'yaoi']","['alternate world', 'ancient times', 'archery', 'betrayal', 'calm protagonist', 'enemies become lovers', 'generals', 'imperial harem', 'kingdoms', 'leadership', 'love interest falls in love first', 'male protagonist', 'male to female', 'military', 'politics', 'power struggle', 'revenge', 'royalty', 'slow romance', 'strategic battles', 'strategist', 'transmigration', 'ugly protagonist', 'wars']",,,,,False,45 chapters,,v2c5,1.9,701,712,1304,2867,754,1325,4.5,123,,"['7465', '19457', '5603', '19748', '17009', '15508']","[9445, 9288, 9235, 9138, 9121]"
23694,Chasing Tides,"['CT', '逐浪']",chinese,"['yu cheng', '余酲']","['drama', 'yaoi']","['acting', 'bullying', 'cautious protagonist', 'celebrities', 'cold love interests', 'cooking', 'debts', 'depression', 'dishonest protagonist', 'handsome male lead', 'hard-working protagonist', 'hated protagonist', 'misunderstandings', 'modern day', 'outcasts', 'poor protagonist', 'secretive protagonist', 'showbiz', 'singers', 'younger love interests']",2018,,chang pei,,True,80 chapters,False,c14,21.3,2512,2908,4154,637,3685,3792,4.7,27,,"['4449', '21716', '21596', '26380', '20017', '20212']","[9139, 8727, 6576, 6172, 5519]"
27752,Demon’s Sweetheart,"['DS', 'Emo De Chong Qi', '恶魔的宠妻', '恶魔的宠妻: 娇妻养成记']",chinese,"['jin yin tong', '金银童']","['drama', 'josei', 'mature', 'romance', 'smut']","['adapted to manhua', 'arranged marriage', 'beautiful female lead', 'confinement', 'family business', 'female protagonist', 'forced into a relationship', 'forced marriage', 'handsome male lead', 'loner protagonist', 'love interest falls in love first', 'manipulative characters', 'modern day', 'obsessive love', 'older love interests', 'strong love interests', 'transplanted memories', 'unrequited love', 'wealthy characters']",,,北京天盈九州网络技术有限公司,,True,293 chapters,False,c99-100,3.3,2347,2297,4317,350,4817,4748,2.3,28,,,[7819]
8556,"Different World’s Okonomiyaki Chain Store ~Auntie from Osaka, Reborn as Beautiful Swordswoman, on A Mission to Spread Okonomiyaki!~","['Isekai Okonomiyaki CHAIN ~Oosaka no OBACHAN, Bishoujo Kenshi ni Tensei shi, Okonomiyaki Fukyou!~', '異世界お好み焼きチェーン\u3000～大阪のオバチャン、美少女剣士に転生し、お好み焼き布教！～']",japanese,"['morita kisetsu', '森田季節']","['adventure', 'comedy', 'fantasy', 'slice of life']","['cooking', 'female protagonist', 'management', 'overpowered protagonist', 'reincarnated in another world']",2016,False,syosetu,,True,39 chapters,False,c26,39.5,3347,4692,2545,1387,2712,2509,3.7,56,,"['5932', '4302', '16318', '16324', '4965']",
